model_type,curve_type,class_name,precision,recall,samples_per_class,fold
RandomForest,per_class,CD4 T,0.9448082319925164,0.1347385272145144,30,1
RandomForest,per_class,CD4 T,0.9496475327291037,0.12580042689434365,30,1
RandomForest,per_class,CD4 T,0.9502702702702702,0.11726254002134472,30,1
RandomForest,per_class,CD4 T,0.9487776484284052,0.10872465314834578,30,1
RandomForest,per_class,CD4 T,0.9557522123893806,0.1008537886872999,30,1
RandomForest,per_class,CD4 T,0.952712100139082,0.0913820704375667,30,1
RandomForest,per_class,CD4 T,0.9556574923547401,0.0833778014941302,30,1
RandomForest,per_class,CD4 T,0.9572368421052632,0.07764140875133405,30,1
RandomForest,per_class,CD4 T,0.9597197898423818,0.07310565635005337,30,1
RandomForest,per_class,CD4 T,0.9621212121212122,0.06776947705442903,30,1
RandomForest,per_class,CD4 T,0.960167714884696,0.06109925293489861,30,1
RandomForest,per_class,CD4 T,0.9634703196347032,0.05629669156883671,30,1
RandomForest,per_class,CD4 T,0.964735516372796,0.051093916755602986,30,1
RandomForest,per_class,CD4 T,0.9640883977900553,0.04655816435432231,30,1
RandomForest,per_class,CD4 T,0.971875,0.041488794023479186,30,1
RandomForest,per_class,CD4 T,0.9717314487632509,0.036686232657417286,30,1
RandomForest,per_class,CD4 T,0.98,0.03268409818569904,30,1
RandomForest,per_class,CD4 T,0.9782608695652174,0.030016008537886874,30,1
RandomForest,per_class,CD4 T,0.9758454106280193,0.02694770544290288,30,1
RandomForest,per_class,CD4 T,0.9722222222222222,0.02334578441835646,30,1
RandomForest,per_class,CD4 T,0.9801324503311258,0.019743863393810034,30,1
RandomForest,per_class,CD4 T,0.984251968503937,0.01667556029882604,30,1
RandomForest,per_class,CD4 T,0.9811320754716981,0.013874066168623266,30,1
RandomForest,per_class,CD4 T,0.9777777777777777,0.011739594450373533,30,1
RandomForest,per_class,CD4 T,0.9736842105263158,0.009871931696905017,30,1
RandomForest,per_class,CD4 T,0.9841269841269841,0.008271077908217716,30,1
RandomForest,per_class,CD4 T,0.9824561403508771,0.007470651013874066,30,1
RandomForest,per_class,CD4 T,0.98,0.006536819637139808,30,1
RandomForest,per_class,CD4 T,1.0,0.006270010672358591,30,1
RandomForest,per_class,CD4 T,1.0,0.004535752401280683,30,1
RandomForest,per_class,CD4 T,1.0,0.0034685165421558164,30,1
RandomForest,per_class,CD4 T,1.0,0.0028014941302027746,30,1
RandomForest,per_class,CD4 T,1.0,0.00240128068303095,30,1
RandomForest,per_class,CD4 T,1.0,0.0018676627534685165,30,1
RandomForest,per_class,CD4 T,1.0,0.0014674493062966916,30,1
RandomForest,per_class,CD4 T,1.0,0.0013340448239060833,30,1
RandomForest,per_class,CD4 T,1.0,0.0009338313767342582,30,1
RandomForest,per_class,CD4 T,1.0,0.0006670224119530416,30,1
RandomForest,per_class,CD4 T,1.0,0.00040021344717182497,30,1
RandomForest,per_class,CD4 T,1.0,0.00013340448239060833,30,1
RandomForest,per_class,CD4 T,1.0,0.0,30,1
RandomForest,per_class,CD8 T,0.12224309469143534,1.0,30,1
RandomForest,per_class,CD8 T,0.13073573741207994,0.9997154240182129,30,1
RandomForest,per_class,CD8 T,0.14094175263939626,0.9991462720546386,30,1
RandomForest,per_class,CD8 T,0.15236358900898556,0.9988616960728515,30,1
RandomForest,per_class,CD8 T,0.16474897853754755,0.9982925441092771,30,1
RandomForest,per_class,CD8 T,0.17838965798045603,0.9974388161639157,30,1
RandomForest,per_class,CD8 T,0.19383406210217524,0.9965850882185544,30,1
RandomForest,per_class,CD8 T,0.2100492255973106,0.995731360273193,30,1
RandomForest,per_class,CD8 T,0.2277047259471423,0.9954467842914058,30,1
RandomForest,per_class,CD8 T,0.2462102517097934,0.993739328400683,30,1
RandomForest,per_class,CD8 T,0.26694720734506505,0.9928856004553216,30,1
RandomForest,per_class,CD8 T,0.28927473622995764,0.9908935685828116,30,1
RandomForest,per_class,CD8 T,0.3130630630630631,0.9889015367103017,30,1
RandomForest,per_class,CD8 T,0.3388042203985932,0.9869095048377917,30,1
RandomForest,per_class,CD8 T,0.36502582481290186,0.985486624928856,30,1
RandomForest,per_class,CD8 T,0.3901805869074492,0.9837791690381332,30,1
RandomForest,per_class,CD8 T,0.41803874092009685,0.9826408651109846,30,1
RandomForest,per_class,CD8 T,0.4462135922330097,0.9809334092202618,30,1
RandomForest,per_class,CD8 T,0.47214599341383096,0.979225953329539,30,1
RandomForest,per_class,CD8 T,0.4998545242944428,0.9778030734206034,30,1
RandomForest,per_class,CD8 T,0.5264854905573468,0.9758110415480934,30,1
RandomForest,per_class,CD8 T,0.5505798969072165,0.9726807057484348,30,1
RandomForest,per_class,CD8 T,0.5723418573351279,0.9681274900398407,30,1
RandomForest,per_class,CD8 T,0.5968650933427263,0.9644280022766079,30,1
RandomForest,per_class,CD8 T,0.6147257153271368,0.9598747865680136,30,1
RandomForest,per_class,CD8 T,0.6371899261503503,0.9575981787137166,30,1
RandomForest,per_class,CD8 T,0.6535909445745511,0.9530449630051223,30,1
RandomForest,per_class,CD8 T,0.6676005603362017,0.9493454752418896,30,1
RandomForest,per_class,CD8 T,0.685002060156572,0.9462151394422311,30,1
RandomForest,per_class,CD8 T,0.6998096044002539,0.9413773477518498,30,1
RandomForest,per_class,CD8 T,0.7124593716143012,0.935685828116107,30,1
RandomForest,per_class,CD8 T,0.725902947041879,0.9322709163346613,30,1
RandomForest,per_class,CD8 T,0.7353936386194451,0.9277177006260672,30,1
RandomForest,per_class,CD8 T,0.7446710978684391,0.9245873648264087,30,1
RandomForest,per_class,CD8 T,0.751688795713953,0.9183266932270916,30,1
RandomForest,per_class,CD8 T,0.7595926101373757,0.9126351735913489,30,1
RandomForest,per_class,CD8 T,0.7675649663137633,0.9077973819009676,30,1
RandomForest,per_class,CD8 T,0.7753110514759698,0.9043824701195219,30,1
RandomForest,per_class,CD8 T,0.7801383399209486,0.8986909504837791,30,1
RandomForest,per_class,CD8 T,0.7873620862587764,0.8935685828116107,30,1
RandomForest,per_class,CD8 T,0.7931472081218274,0.8892999430848036,30,1
RandomForest,per_class,CD8 T,0.7991761071060762,0.8833238474672738,30,1
RandomForest,per_class,CD8 T,0.8012470771628994,0.877632327831531,30,1
RandomForest,per_class,CD8 T,0.8041535226077813,0.8705179282868526,30,1
RandomForest,per_class,CD8 T,0.8083067092651757,0.8639726807057484,30,1
RandomForest,per_class,CD8 T,0.8129709364908504,0.8597040409789414,30,1
RandomForest,per_class,CD8 T,0.8179088179088179,0.852589641434263,30,1
RandomForest,per_class,CD8 T,0.823185988323603,0.8426294820717132,30,1
RandomForest,per_class,CD8 T,0.8275182892515476,0.8369379624359704,30,1
RandomForest,per_class,CD8 T,0.832002281802624,0.8301081388730791,30,1
RandomForest,per_class,CD8 T,0.8345407128368589,0.819578827546955,30,1
RandomForest,per_class,CD8 T,0.8380840434910373,0.8116107000569152,30,1
RandomForest,per_class,CD8 T,0.8428571428571429,0.8059191804211725,30,1
RandomForest,per_class,CD8 T,0.8472683368548144,0.798804780876494,30,1
RandomForest,per_class,CD8 T,0.8506731946144431,0.7911212293682414,30,1
RandomForest,per_class,CD8 T,0.8560770904569475,0.7837222538417757,30,1
RandomForest,per_class,CD8 T,0.8607514998421218,0.7757541263517359,30,1
RandomForest,per_class,CD8 T,0.8637236084452975,0.7683551508252704,30,1
RandomForest,per_class,CD8 T,0.8671646638518999,0.7598178713716562,30,1
RandomForest,per_class,CD8 T,0.8707010582010583,0.7492885600455321,30,1
RandomForest,per_class,CD8 T,0.8750421017177501,0.7393284006829823,30,1
RandomForest,per_class,CD8 T,0.8771026433230347,0.7270916334661355,30,1
RandomForest,per_class,CD8 T,0.8799439971998599,0.7154240182128628,30,1
RandomForest,per_class,CD8 T,0.8836298932384342,0.7066021627774616,30,1
RandomForest,per_class,CD8 T,0.8869974646867077,0.6969265793966989,30,1
RandomForest,per_class,CD8 T,0.890821613619541,0.6849743881616391,30,1
RandomForest,per_class,CD8 T,0.8975037821482602,0.6752988047808764,30,1
RandomForest,per_class,CD8 T,0.9015005771450558,0.6667615253272624,30,1
RandomForest,per_class,CD8 T,0.90616411464468,0.6568013659647126,30,1
RandomForest,per_class,CD8 T,0.9117174959871589,0.6465566306203756,30,1
RandomForest,per_class,CD8 T,0.9141455437448897,0.6363118952760387,30,1
RandomForest,per_class,CD8 T,0.9169463087248322,0.6220830961866819,30,1
RandomForest,per_class,CD8 T,0.9209621993127147,0.610130904951622,30,1
RandomForest,per_class,CD8 T,0.9239894551845342,0.5984632896983495,30,1
RandomForest,per_class,CD8 T,0.9261083743842364,0.5885031303357997,30,1
RandomForest,per_class,CD8 T,0.928801102434543,0.5754126351735913,30,1
RandomForest,per_class,CD8 T,0.9308056872037914,0.5589072282299374,30,1
RandomForest,per_class,CD8 T,0.9350145489815713,0.5486624928856004,30,1
RandomForest,per_class,CD8 T,0.9350842418235877,0.5369948776323278,30,1
RandomForest,per_class,CD8 T,0.9374045801526718,0.5241889584519066,30,1
RandomForest,per_class,CD8 T,0.9416710457172885,0.5099601593625498,30,1
RandomForest,per_class,CD8 T,0.9431202600216685,0.4954467842914058,30,1
RandomForest,per_class,CD8 T,0.9441624365482234,0.4763801935116676,30,1
RandomForest,per_class,CD8 T,0.9471544715447154,0.4641434262948207,30,1
RandomForest,per_class,CD8 T,0.9501201923076923,0.4499146272054639,30,1
RandomForest,per_class,CD8 T,0.951310861423221,0.43369379624359705,30,1
RandomForest,per_class,CD8 T,0.9542820347714102,0.4217416050085373,30,1
RandomForest,per_class,CD8 T,0.9561699258260283,0.4035287421741605,30,1
RandomForest,per_class,CD8 T,0.9568245125348189,0.39100739897552644,30,1
